,Id,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Cleaned_Text,Predicted_Sentiment
496,501,"Journeying through the serenity of Santorini, where each sunset paints the sky with hues of tranquility. ",Positive,2016-09-10 19:15:00, SantoriniTraveler ,Facebook, #Serenity #SunsetHues ,22.0,45.0,Greece,2016,2016-09,10,19,journeying serenity santorini sunset paint sky hue tranquility,Positive
497,502,"Amazed by the architectural marvels of Petra, each stone telling tales of an ancient civilization. ",Neutral,2023-01-28 13:00:00, PetraExplorer ,Twitter, #Amazement #AncientTales ,30.0,60.0,Jordan,2023,2023-01,28,13,amazed architectural marvel petra stone telling tale ancient civilization,Positive
498,503,"Embarking on a gondola ride in Venice, each canal reflecting the romance of this timeless city. ",Neutral,2019-04-18 16:30:00, VeniceRomantic ,Instagram, #Romance #TimelessCity ,20.0,40.0,Italy,2019,2019-04,18,16,embarking gondola ride venice canal reflecting romance timeless city,Positive
499,504,"At the summit of Machu Picchu, a breathtaking panorama that whispers the secrets of ancient civilizations. ",Positive,2017-11-05 22:00:00, MachuPicchuAdventurer ,Facebook, #Awe #AncientCivilizations ,28.0,55.0,Peru,2017,2017-11,5,22,summit machu picchu breathtaking panorama whisper secret ancient civilization,Positive
500,505,"In the heart of New York City, Times Square dazzles with lights, a vibrant spectacle of urban energy. ",Positive,2022-07-20 21:45:00, TimesSquareExplorer ,Instagram, #Excitement #UrbanEnergy ,35.0,70.0,USA,2022,2022-07,20,21,heart new york city time square dazzle light vibrant spectacle urban energy,Positive
501,506,"Captivated by the historical charm of the Colosseum, each stone echoing tales of gladiator valor. ",Negative,2018-03-15 17:30:00, ColosseumAdventurer ,Twitter, #Captivation #GladiatorTales ,25.0,50.0,Italy,2018,2018-03,15,17,captivated historical charm colosseum stone echoing tale gladiator valor,Positive
502,507,"Sailing the azure waters of the Maldives, each wave a whisper of serenity in paradise. ",Positive,2019-10-28 14:15:00, MaldivesSailor ,Facebook, #Serenity #ParadiseWhispers ,22.0,45.0,Maldives,2019,2019-10,28,14,sailing azure water maldives wave whisper serenity paradise,Positive
503,508,"In the midst of the Amazon rainforest, a symphony of wildlife creates an orchestra of nature's wonders. ",Positive,2021-06-10 16:00:00, AmazonExplorer ,Instagram, #Wonder #NatureOrchestra ,30.0,60.0,Brazil,2021,2021-06,10,16,midst amazon rainforest symphony wildlife creates orchestra nature wonder,Positive
504,509,"Walking the Great Wall of China, each step a testament to ancient engineering marvels. ",Positive,2017-08-18 19:30:00, GreatWallWalker ,Twitter, #Awe #EngineeringMarvels ,18.0,35.0,China,2017,2017-08,18,19,walking great wall china step testament ancient engineering marvel,Positive
505,510,"At the summit of Mount Fuji, a breathtaking sunrise that paints the sky with hues of accomplishment. ",Positive,2020-04-15 05:30:00, FujiSummitAchiever ,Facebook, #Accomplishment #SunriseHues ,28.0,55.0,Japan,2020,2020-04,15,5,summit mount fuji breathtaking sunrise paint sky hue accomplishment,Positive
506,511,"Exploring the ancient ruins of Angkor Wat, each stone whispering stories of Khmer civilization. ",Positive,2016-11-22 13:00:00, AngkorWatAdventurer ,Instagram, #Exploration #KhmerStories ,20.0,40.0,Cambodia,2016,2016-11,22,13,exploring ancient ruin angkor wat stone whispering story khmer civilization,Negative
507,512,"Skiing down the slopes of the Swiss Alps, each turn a dance with the majesty of snow-capped peaks. ",Positive,2019-01-10 14:45:00, AlpsSkiAdventurer ,Twitter, #Adventure #SnowPeakDance ,22.0,45.0,Switzerland,2019,2019-01,10,14,skiing slope swiss alp turn dance majesty snowcapped peak,Neutral
508,513,"In the tranquility of Kyoto's bamboo forest, whispers of ancient Zen wisdom echo through the groves. ",Positive,2023-02-28 16:20:00, KyotoBambooSeeker ,Facebook, #Tranquility #ZenWisdom ,25.0,50.0,Japan,2023,2023-02,28,16,tranquility kyoto bamboo forest whisper ancient zen wisdom echo grove,Positive
509,514,"Cruising the fjords of Norway, each icy landscape a breathtaking masterpiece of nature's grandeur. ",Neutral,2018-05-28 18:30:00, NorwayFjordExplorer ,Instagram, #Grandeur #IcyMasterpiece ,22.0,45.0,Norway,2018,2018-05,28,18,cruising fjord norway icy landscape breathtaking masterpiece nature grandeur,Positive
510,515,"At the front row of Adele's concert, each note of 'Someone Like You' resonates with soul-stirring emotion. ",Neutral,2022-09-15 20:00:00, AdeleConcertGoer ,Instagram, #Emotion #AdeleConcert ,40.0,80.0,USA,2022,2022-09,15,20,front row adeles concert note someone like resonates soulstirring emotion,Positive
511,516,"Dancing under the stars at Beyoncé's live show, feeling the power of 'Single Ladies' in every move. ",Positive,2019-07-28 21:30:00, BeyonceDancer ,Twitter, #Energy #BeyonceConcert ,35.0,70.0,USA,2019,2019-07,28,21,dancing star beyoncs live show feeling power single lady every move,Positive
512,517,"In the crowd of a Taylor Swift concert, the lyrics of 'Love Story' create an enchanting fairy tale. ",Positive,2021-05-10 19:45:00, SwiftieDreamer ,Facebook, #Enchantment #TaylorSwift ,30.0,60.0,USA,2021,2021-05,10,19,crowd taylor swift concert lyric love story create enchanting fairy tale,Positive
513,518,"Rocking out to the guitar solos at a Queen tribute concert, a journey back in time with Freddie's spirit. ",Neutral,2018-12-02 22:15:00, QueenTributeFan ,Instagram, #Nostalgia #QueenTribute ,22.0,45.0,UK,2018,2018-12,2,22,rocking guitar solo queen tribute concert journey back time freddies spirit,Positive
514,519,"Swaying to Ed Sheeran's acoustic melodies, a serene evening filled with 'Perfect' moments. ",Positive,2020-08-18 19:00:00, SheeranMelodyLover ,Twitter, #Serenity #EdSheeranConcert ,18.0,35.0,UK,2020,2020-08,18,19,swaying ed sheerans acoustic melody serene evening filled perfect moment,Positive
515,520,"Immersed in the pulsating beats of a Bruno Mars concert, where 'Uptown Funk' becomes a city of joy. ",Positive,2017-03-28 20:30:00, MarsJoyExplorer ,Facebook, #Joy #BrunoMars ,28.0,55.0,USA,2017,2017-03,28,20,immersed pulsating beat bruno mar concert uptown funk becomes city joy,Positive
516,521,"At a Michael Jackson tribute show, moonwalking through the hits, a celebration of the King of Pop. ",Positive,2022-01-15 21:15:00, MJTributeDancer ,Instagram, #Celebration #MJTribute ,25.0,50.0,USA,2022,2022-01,15,21,michael jackson tribute show moonwalking hit celebration king pop,Neutral
517,522,"Swinging to the rhythms of a Frank Sinatra tribute, feeling the timeless charm of 'Fly Me to the Moon'. ",Positive,2019-06-10 18:45:00, SinatraCharmListener ,Twitter, #Charm #SinatraTribute ,22.0,45.0,USA,2019,2019-06,10,18,swinging rhythm frank sinatra tribute feeling timeless charm fly moon,Positive
518,523,"In the mosh pit of a Metallica concert, the thunderous chords create a symphony of headbanging ecstasy. ",Positive,2023-03-20 22:30:00, MetallicaMoshWarrior ,Facebook, #Ecstasy #MetallicaConcert ,35.0,70.0,USA,2023,2023-03,20,22,mosh pit metallica concert thunderous chord create symphony headbanging ecstasy,Positive
519,524,"Experiencing the magic of a Coldplay concert, where 'Fix You' becomes a beacon of hope in the night. ",Positive,2016-11-28 19:00:00, ColdplayHopeSeeker ,Instagram, #Hope #ColdplayMagic ,30.0,60.0,UK,2016,2016-11,28,19,experiencing magic coldplay concert fix becomes beacon hope night,Positive
520,525,"At a Justin Bieber concert, the infectious beats of 'Baby' create a dance floor of unbridled enthusiasm. ",Positive,2018-08-05 20:00:00, BieberDanceEnthusiast ,Instagram, #Enthusiasm #JustinBieber ,40.0,80.0,Canada,2018,2018-08,5,20,justin bieber concert infectious beat baby create dance floor unbridled enthusiasm,Positive
521,526,"In the spotlight at a Lady Gaga show, each costume change is a metamorphosis of creativity and artistry. ",Positive,2021-04-15 21:30:00, GagaArtisticChameleon ,Twitter, #Creativity #LadyGaga ,35.0,70.0,USA,2021,2021-04,15,21,spotlight lady gaga show costume change metamorphosis creativity artistry,Positive
522,527,"Immersed in the soulful melodies of Adele, tears flow freely, moved by the emotion of 'Hello'. ",Neutral,2019-11-28 19:45:00, AdeleMelodyTearjerker ,Facebook, #Emotion #AdeleMelodies ,30.0,60.0,UK,2019,2019-11,28,19,immersed soulful melody adele tear flow freely moved emotion hello,Positive
523,528,"Drenched in confetti at a Katy Perry concert, a kaleidoscope of colors igniting the night sky. ",Positive,2020-06-22 22:00:00, KatyPerryColorExplosion ,Instagram, #Colorful #KatyPerry ,22.0,45.0,USA,2020,2020-06,22,22,drenched confetti katy perry concert kaleidoscope color igniting night sky,Neutral
524,529,"In the audience of a Jay-Z performance, the lyrics of 'Empire State of Mind' become an anthem of pride. ",Positive,2017-09-10 20:15:00, JayZEmpireListener ,Twitter, #Pride #JayZAnthem ,18.0,35.0,USA,2017,2017-09,10,20,audience jayz performance lyric empire state mind become anthem pride,Positive
525,530,"Dancing to Shakira's rhythmic beats, hips swaying to the hypnotic charm of 'Hips Don't Lie'. ",Positive,2022-02-28 21:15:00, ShakiraHipsDancer ,Facebook, #Hypnotic #ShakiraRhythms ,28.0,55.0,Colombia,2022,2022-02,28,21,dancing shakiras rhythmic beat hip swaying hypnotic charm hip dont lie,Positive
526,531,"At a U2 concert, the anthemic chords of 'With or Without You' create a timeless moment of connection. ",Positive,2016-05-15 19:30:00, U2ConnectionSeeker ,Instagram, #Connection #U2Anthem ,25.0,50.0,Ireland,2016,2016-05,15,19,u concert anthemic chord without create timeless moment connection,Negative
527,532,"Rocking out at a Guns N' Roses show, the iconic riffs of 'Sweet Child o' Mine' echoing in the night. ",Positive,2018-12-10 22:30:00, GunsNRosesRiffRockstar ,Twitter, #Iconic #GNRConcert ,22.0,45.0,USA,2018,2018-12,10,22,rocking gun n rose show iconic riff sweet child mine echoing night,Positive
528,533,"In the crowd of an Ariana Grande concert, the high notes of 'Into You' create a euphoric symphony. ",Positive,2023-01-22 20:00:00, ArianaEuphoriaChaser ,Facebook, #Euphoria #ArianaGrande ,35.0,70.0,USA,2023,2023-01,22,20,crowd ariana grande concert high note create euphoric symphony,Positive
529,534,"Swaying to the reggae vibes of Bob Marley's tribute concert, each chord a journey to Jamaica's soul. ",Positive,2020-03-05 18:45:00, MarleyReggaeTraveler ,Instagram, #Journey #BobMarleyTribute ,30.0,60.0,Jamaica,2020,2020-03,5,18,swaying reggae vibe bob marley tribute concert chord journey jamaica soul,Neutral
530,535,"Captivated by the spellbinding plot twists, the audience applauds, experiencing a rollercoaster of emotions at the movie premiere. ",Positive,2018-10-12 20:00:00, MovieEnthusiastPremiereAttendee ,Twitter, #Excitement #MoviePremiereThrills ,40.0,80.0,USA,2018,2018-10,12,20,captivated spellbinding plot twist audience applauds experiencing rollercoaster emotion movie premiere,Positive
531,536,"As the credits roll, a profound sense of nostalgia washes over, reminiscent of cherished moments in classic films. ",Neutral,2019-06-25 22:15:00, FilmLoverNostalgiaSeeker ,Instagram, #Nostalgia #ClassicFilmMoments ,35.0,70.0,UK,2019,2019-06,25,22,credit roll profound sense nostalgia wash reminiscent cherished moment classic film,Positive
532,537,"Streaming the latest web series, the viewer is engrossed in the characters' journey, feeling a sense of connection and empathy. ",Positive,2020-07-08 19:30:00, WebSeriesViewerCharacterConnection ,Facebook, #Engagement #WebSeriesJourney ,30.0,60.0,Canada,2020,2020-07,8,19,streaming latest web series viewer engrossed character journey feeling sense connection empathy,Positive
533,538,"At the film festival, the indie filmmaker's creation receives a standing ovation, evoking pride and a sense of accomplishment. ",Positive,2017-09-18 21:45:00, IndieFilmmakerFestivalSuccess ,Twitter, #Pride #IndieFilmSuccess ,22.0,45.0,Australia,2017,2017-09,18,21,film festival indie filmmaker creation receives standing ovation evoking pride sense accomplishment,Positive
534,539,"Watching a heartwarming family drama, tears flow freely as the characters overcome challenges, leaving the viewer with a warm glow. ",Positive,2021-01-15 18:00:00, DramaEnthusiastHeartwarmingMoments ,Instagram, #Touched #FamilyDramaMoments ,28.0,55.0,India,2021,2021-01,15,18,watching heartwarming family drama tear flow freely character overcome challenge leaving viewer warm glow,Positive
535,540,"At the Oscars, the actor graciously accepts an award, radiating joy and gratitude for the recognition of their outstanding performance. ",Positive,2016-02-28 20:30:00, AwardWinningActorOscarsRecipient ,Facebook, #Gratitude #OscarWinningMoment ,18.0,35.0,USA,2016,2016-02,28,20,oscar actor graciously accepts award radiating joy gratitude recognition outstanding performance,Positive
536,541,"Discovering a hidden gem in the world of documentaries, the viewer is enlightened and inspired, feeling a renewed sense of curiosity. ",Positive,2022-04-20 17:30:00, DocumentaryEnthusiastHiddenGemFinder ,Twitter, #Inspiration #HiddenGemDiscovery ,22.0,45.0,France,2022,2022-04,20,17,discovering hidden gem world documentary viewer enlightened inspired feeling renewed sense curiosity,Positive
537,542,"As the movie credits roll, the viewer experiences a mix of awe and contemplation, pondering the deeper meanings woven into the storyline. ",Negative,2019-11-05 21:15:00, FilmBuffContemplativeViewer ,Instagram, #Contemplation #DeepMeanings ,28.0,55.0,Germany,2019,2019-11,5,21,movie credit roll viewer experience mix awe contemplation pondering deeper meaning woven storyline,Positive
538,543,"Binge-watching a thrilling crime series, the suspense keeps the viewer on the edge of their seat, creating a rush of adrenaline. ",Neutral,2015-07-12 22:00:00, CrimeSeriesEnthusiastThrillSeeker ,Facebook, #Suspense #CrimeSeriesThrills ,35.0,70.0,Japan,2015,2015-07,12,22,bingewatching thrilling crime series suspense keep viewer edge seat creating rush adrenaline,Positive
539,544,"As the closing scene unfolds, a sense of satisfaction washes over, completing the cinematic journey with a profound and fulfilling ending. ",Positive,2020-09-10 19:45:00, FilmCriticSatisfactionSeeker ,Twitter, #Satisfaction #FulfillingEnding ,22.0,45.0,Brazil,2020,2020-09,10,19,closing scene unfolds sense satisfaction wash completing cinematic journey profound fulfilling ending,Positive
540,545,"Celebrating a historic victory in the World Cup, the nation erupts in joy, united by the triumph of their football team. ",Positive,2018-07-15 21:30:00, FootballFanWorldCupCelebration ,Instagram, #Joy #WorldCupTriumph ,40.0,80.0,Brazil,2018,2018-07,15,21,celebrating historic victory world cup nation erupts joy united triumph football team,Positive
541,546,"At the Olympics, the athlete's perseverance shines through, earning a gold medal and inspiring a generation with their remarkable achievement. ",Positive,2020-08-08 19:45:00, OlympicsEnthusiastGoldMedalWinner ,Twitter, #Inspiration #OlympicAchievement ,35.0,70.0,USA,2020,2020-08,8,19,olympics athlete perseverance shine earning gold medal inspiring generation remarkable achievement,Positive
542,547,"In the cricket championship, a nail-biting finish leaves fans on the edge of their seats, experiencing a rollercoaster of emotions. ",Positive,2019-06-25 22:15:00, CricketFanChampionshipThrills ,Facebook, #Excitement #CricketChampionship ,30.0,60.0,India,2019,2019-06,25,22,cricket championship nailbiting finish leaf fan edge seat experiencing rollercoaster emotion,Positive
543,548,"Witnessing a record-breaking marathon, spectators are filled with awe and admiration for the endurance and dedication of the runners. ",Positive,2021-11-07 17:30:00, MarathonSpectatorRecordBreaking ,Instagram, #Admiration #MarathonRecords ,22.0,45.0,Kenya,2021,2021-11,7,17,witnessing recordbreaking marathon spectator filled awe admiration endurance dedication runner,Positive
